SeniorCitizen,customer_tenure_months,monthly_spend,support_tickets_last_90d,feature_usage_score,days_since_last_login,subscription_plan_encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_high_value_customer,engagement_trend
0,33,60.9,1,55.48778804437737,14,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0.7201444786664432
1,4,74.95,1,55.264908585912735,23,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6777348804715609
0,70,40.05,2,28.527188050931976,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,0,0.6284239601697733
0,35,25.6,0,60.00240761110627,11,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.815748766111095
0,2,45.85,2,45.47874616269258,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.6293735983200864
1,10,89.8,3,42.66014206788211,36,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,0,0.442200473559607
0,1,74.6,0,63.21799378329624,13,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8172081274258023
0,31,20.4,0,56.19539319161248,13,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.7937994587868564
1,30,90.5,0,46.9403581355,16,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,1,0.7490604530442592
1,60,93.25,0,40.07472312730699,5,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,1,0.7771009289428751
0,72,66.85,0,77.50793975038643,0,2,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0,0.9250264658346214
0,4,20.7,0,51.004172311029286,7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.8042731669626901
0,4,69.55,0,52.902253405393296,7,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8106001039439036
0,25,99.5,3,41.52572557460667,44,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,1,0.4013820482116519
0,70,76.95,0,46.50572013681315,4,2,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0,0.8031672152708587
0,1,20.45,0,54.002659746067984,8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.8096384954498562
0,19,19.9,1,70.1065325150439,6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8059106639390352
0,1,19.5,4,35.84761511643901,26,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.39912168001775966
0,12,20.3,3,67.29929220192167,9,2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6493309740064056
0,72,19.3,0,64.29023711451937,3,2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.867078568159509
0,2,20.3,1,76.48609593830949,10,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.808657356831402
0,34,89.85,0,50.86765256364953,8,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0.7991884715084613
0,37,40.55,0,63.51291227247308,6,2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.8505985964637991
1,58,89.85,0,58.62915491924608,10,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0.8158008867678573
0,1,45.55,0,59.15240813011188,10,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.81754506413741
1,1,71.25,2,59.94377199297222,16,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6590718325691666
0,1,50.45,2,58.37442435158672,18,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.644581414505289
0,72,68.15,1,39.23432783679465,7,2,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,0.6983736853819081
1,12,29.3,0,53.83080113504192,13,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0.7859174852649545
0,2,19.5,4,55.20009502101719,21,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.4867780945145017
0,47,19.65,0,70.08919336634764,16,2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.8262232371470848
0,6,44.6,2,26.801775556452867,25,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.5069318444474354
0,60,53.6,1,86.16015351113599,6,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,0,0.8594227339260089
1,2,83.8,1,70.06539017083273,13,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0.7733661153842574
0,51,83.85,1,60.173907889880574,4,2,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.7820611744477501
0,72,109.55,2,73.14068665007893,14,2,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,1,0.712320807352115
0,72,85.25,0,74.41110017736054,1,2,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,0,0.9100740376282389
0,52,23.05,1,57.6628637672714,0,2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.7922095458909046
0,71,93.2,0,64.73059344191086,0,2,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1,0.8824353114730362
0,28,25.55,0,61.69740017089175,5,1,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8491765190881576
1,71,46.35,2,47.94931939250565,12,2,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0,0.6376088424194633
0,68,99.55,0,63.0014108869259,0,2,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,1,0.8766713696230863
0,1,70.35,2,88.4336215984284,13,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.7679268868095761
0,11,89.2,2,52.97476967160826,7,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.6775084914979534
0,3,56.15,3,47.57021081804466,40,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0,0.44004885087496365
0,61,103.3,0,42.9702557814184,8,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,1,0.7728638155676909
0,6,75.5,4,23.05081145558032,26,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.35646566781489736
0,46,53.1,1,42.87876311659171,6,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7151514326108613
0,50,70.35,0,59.58078343082561,8,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.8282322410657149
0,69,104.05,1,49.47896576570672,29,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.6306706266264298
0,38,85.4,1,52.08603986131424,4,2,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.755101614352529
0,3,74.25,2,37.39089796664333,39,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.47741410433325554
1,68,89.6,1,39.90366296358762,24,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0.6219010987675143
0,25,20.8,0,64.25214906028474,7,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8484330894602085
1,18,99.75,1,24.44515434027376,7,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1,0.6490764403935052
0,7,85.2,0,58.35779948565137,17,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0.7824889612484675
0,65,59.95,1,55.14969495841927,11,2,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,0,0.7329063906021384
0,12,19.3,1,72.95408260329432,0,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.8431802753443144
0,1,24.8,2,25.024521645441123,21,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.5195261832625815
0,18,19.0,0,60.32439945890347,2,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.8584887389370857
0,64,85.0,0,71.89442408168213,12,2,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0,0.8507591913833848
0,26,86.65,0,67.37669834401036,10,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8449593648504049
0,4,89.6,2,45.3491041534413,19,0,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0.5965340508818414
0,71,54.5,1,81.80451226312422,2,2,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.8634224482844882
0,49,59.75,2,52.64516084257182,42,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0,0.5143727583641283
0,7,86.8,2,37.23329905930655,29,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0,0.5231850709384293
1,35,110.8,0,65.07891649673793,15,1,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.8141519438780153
1,1,70.3,3,23.032668178358307,15,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.47399778281674987
